TransactionID,UserID,Items
1,102,"Cheese,Milk,Bread,Salt"
2,105,"Detergent,Chips,Butter,Dal,Tea"
3,117,"Coffee,Soap,Eggs,Tea,Bread"
4,107,"Salt,Detergent"
5,115,"Soap,Bread,Toothpaste,Cheese"
6,102,"Cheese,Sugar,Soap,Dal"
7,110,"Shampoo,Coffee,Toothpaste"
8,114,"Coffee,Milk,Rice"
9,110,"Tea,Detergent,Coffee"
10,115,"Eggs,Bread,Chocolate"
11,101,"Oil,Biscuits,Salt"
12,109,"Chips,Biscuits"
13,107,"Coffee,Chips"
14,111,"Salt,Toothpaste,Juice,Eggs"
15,107,"Bread,Shampoo,Butter,Chocolate"
16,101,"Biscuits,Chips"
17,100,"Toothpaste,Milk"
18,104,"Butter,Biscuits,Oil,Toothpaste"
19,104,"Milk,Butter"
20,108,"Shampoo,Tea"
21,119,"Chips,Cheese,Bread,Salt,Dal"
22,118,"Sugar,Juice,Salt"
23,111,"Milk,Oil,Butter,Tea,Eggs"
24,119,"Butter,Chips,Juice,Shampoo,Salt"
25,111,"Shampoo,Biscuits,Butter,Coffee,Chocolate"
26,115,"Butter,Dal"
27,101,"Shampoo,Sugar,Coffee"
28,110,"Dal,Milk,Soap"
29,110,"Detergent,Oil"
30,114,"Detergent,Butter,Tea,Milk"
31,106,"Salt,Cheese"
32,118,"Eggs,Salt,Tea,Sugar"
33,117,"Biscuits,Detergent,Cheese"
34,100,"Coffee,Sugar"
35,108,"Dal,Butter"
36,108,"Chips,Butter"
37,111,"Juice,Soap,Rice,Detergent,Milk"
38,111,"Tea,Soap"
39,110,"Rice,Dal,Milk,Chocolate,Shampoo"
40,110,"Biscuits,Dal,Sugar,Shampoo,Rice"
41,109,"Chips,Butter,Rice,Chocolate"
42,108,"Salt,Detergent,Bread,Soap,Toothpaste"
43,113,"Rice,Biscuits,Milk,Oil,Cheese"
44,114,"Sugar,Cheese,Bread,Salt"
45,108,"Butter,Coffee,Tea"
46,117,"Tea,Shampoo"
47,112,"Rice,Soap"
48,114,"Milk,Shampoo"
49,108,"Chips,Butter,Oil,Biscuits"
50,104,"Salt,Tea,Chocolate,Soap,Butter"
51,109,"Tea,Chips"
52,100,"Biscuits,Toothpaste"
53,120,"Milk,Toothpaste"
54,107,"Cheese,Shampoo,Milk"
55,114,"Coffee,Milk,Cheese"
56,109,"Milk,Chocolate"
57,119,"Salt,Tea,Chips"
58,114,"Coffee,Bread,Chocolate"
59,112,"Oil,Chocolate,Tea,Soap,Rice"
60,107,"Coffee,Toothpaste,Shampoo,Dal,Bread"
61,102,"Biscuits,Dal,Soap"
62,111,"Sugar,Chips,Salt,Milk"
63,100,"Tea,Coffee,Chips"
64,114,"Oil,Chocolate,Shampoo"
65,107,"Oil,Dal"
66,105,"Salt,Soap,Tea,Sugar,Coffee"
67,101,"Juice,Biscuits,Milk"
68,100,"Oil,Eggs,Biscuits,Toothpaste"
69,103,"Sugar,Cheese,Biscuits"
70,116,"Salt,Oil,Milk"
71,100,"Butter,Soap,Coffee,Eggs,Biscuits"
72,106,"Coffee,Bread"
73,107,"Salt,Soap"
74,107,"Juice,Rice,Milk"
75,103,"Cheese,Soap,Salt,Chocolate,Detergent"
76,107,"Eggs,Butter,Rice,Shampoo"
77,104,"Soap,Salt,Detergent,Bread,Butter"
78,105,"Shampoo,Chips,Butter,Sugar"
79,115,"Coffee,Butter,Cheese,Dal,Chips"
80,102,"Shampoo,Detergent,Butter,Tea,Dal"
81,109,"Sugar,Coffee,Rice"
82,105,"Coffee,Soap,Chips"
83,112,"Biscuits,Bread,Juice,Salt,Eggs"
84,105,"Coffee,Salt,Juice,Bread"
85,120,"Dal,Milk,Sugar,Juice,Oil"
86,118,"Toothpaste,Dal"
87,109,"Chocolate,Sugar,Rice,Tea,Toothpaste"
88,115,"Sugar,Chips"
89,116,"Butter,Detergent,Cheese,Chips"
90,116,"Butter,Chips,Cheese"
91,100,"Chips,Toothpaste"
92,109,"Milk,Cheese"
93,118,"Sugar,Bread"
94,111,"Coffee,Chocolate"
95,119,"Chips,Toothpaste,Sugar"
96,113,"Salt,Detergent,Juice,Eggs,Toothpaste"
97,116,"Butter,Detergent,Chocolate"
98,119,"Juice,Bread,Detergent"
99,101,"Chocolate,Milk,Cheese,Chips"
100,118,"Shampoo,Coffee,Biscuits"
101,119,"Bread,Shampoo,Milk"
102,117,"Soap,Chips,Butter"
103,107,"Toothpaste,Bread,Tea,Salt,Milk"
104,101,"Rice,Toothpaste,Dal,Chips,Juice"
105,109,"Oil,Bread,Sugar,Eggs"
106,105,"Chips,Coffee,Soap"
107,112,"Chocolate,Salt,Dal,Soap,Milk"
108,119,"Biscuits,Detergent"
109,107,"Coffee,Cheese,Eggs"
110,111,"Chocolate,Oil"
111,110,"Milk,Tea"
112,102,"Soap,Chocolate,Sugar,Bread"
113,120,"Eggs,Juice,Chips,Salt"
114,116,"Sugar,Detergent,Dal"
115,104,"Dal,Cheese,Sugar"
116,101,"Dal,Cheese,Bread,Biscuits,Tea"
117,106,"Toothpaste,Chocolate,Rice"
118,105,"Tea,Shampoo,Chocolate"
119,106,"Sugar,Bread,Coffee,Shampoo,Dal"
120,119,"Chips,Dal,Detergent"
121,120,"Juice,Soap,Rice,Oil,Toothpaste"
122,116,"Eggs,Milk"
123,105,"Shampoo,Chips,Rice,Tea,Detergent"
124,115,"Sugar,Rice,Toothpaste,Juice,Tea"
125,111,"Chocolate,Biscuits,Rice"
126,111,"Salt,Milk,Coffee,Chocolate"
127,107,"Rice,Juice,Sugar,Cheese"
128,109,"Oil,Biscuits,Bread"
129,104,"Biscuits,Shampoo,Chips"
130,103,"Tea,Juice"
131,113,"Biscuits,Soap,Coffee,Bread,Tea"
132,116,"Chocolate,Bread,Rice,Toothpaste,Dal"
133,108,"Soap,Milk,Chocolate,Cheese"
134,118,"Juice,Sugar,Rice,Eggs,Coffee"
135,100,"Eggs,Salt"
136,103,"Eggs,Salt,Chocolate,Cheese"
137,104,"Juice,Coffee,Rice,Soap,Bread"
138,111,"Cheese,Milk,Chocolate,Coffee,Juice"
139,111,"Soap,Tea"
140,101,"Shampoo,Oil"
141,120,"Chips,Cheese,Sugar,Tea"
142,118,"Cheese,Oil"
143,105,"Coffee,Sugar,Detergent,Soap"
144,119,"Shampoo,Sugar"
145,102,"Chips,Oil,Dal"
146,101,"Chips,Tea,Coffee,Rice,Bread"
147,116,"Coffee,Salt,Toothpaste"
148,101,"Butter,Chocolate,Coffee,Salt"
149,104,"Cheese,Oil,Juice,Chocolate,Tea"
150,107,"Juice,Soap,Bread,Toothpaste"
151,117,"Dal,Bread,Toothpaste"
152,118,"Toothpaste,Soap,Chocolate"
153,101,"Oil,Butter"
154,109,"Bread,Biscuits,Coffee"
155,119,"Milk,Coffee,Soap,Tea"
156,117,"Salt,Tea,Chocolate"
157,120,"Dal,Juice,Bread"
158,106,"Eggs,Oil"
159,110,"Shampoo,Chocolate,Butter,Salt,Coffee"
160,107,"Juice,Butter,Tea"
161,109,"Cheese,Biscuits"
162,120,"Chocolate,Salt,Dal"
163,101,"Butter,Coffee,Detergent"
164,104,"Detergent,Toothpaste"
165,115,"Sugar,Butter,Eggs,Dal"
166,106,"Milk,Rice,Detergent,Chips,Juice"
167,111,"Detergent,Cheese"
168,119,"Toothpaste,Rice,Coffee,Dal,Bread"
169,101,"Coffee,Shampoo,Chocolate,Soap,Biscuits"
170,109,"Toothpaste,Salt,Chocolate,Rice,Biscuits"
171,107,"Milk,Cheese,Eggs,Detergent,Biscuits"
172,115,"Juice,Chips,Detergent,Shampoo,Soap"
173,107,"Biscuits,Juice,Bread,Rice,Eggs"
174,103,"Juice,Tea,Oil,Soap"
175,118,"Bread,Eggs,Toothpaste"
176,117,"Bread,Milk"
177,118,"Soap,Dal,Chocolate,Eggs,Toothpaste"
178,120,"Soap,Juice"
179,102,"Coffee,Oil,Detergent,Soap,Juice"
180,109,"Butter,Cheese,Sugar,Coffee"
181,104,"Eggs,Shampoo,Toothpaste"
182,119,"Sugar,Coffee,Cheese"
183,119,"Oil,Coffee,Salt,Juice"
184,115,"Salt,Sugar,Cheese,Juice,Bread"
185,108,"Juice,Oil"
186,114,"Chips,Eggs,Juice,Soap,Salt"
187,113,"Detergent,Salt,Milk,Chips"
188,118,"Sugar,Salt,Shampoo,Cheese"
189,112,"Chips,Detergent,Coffee,Sugar"
190,103,"Rice,Milk,Tea,Eggs,Coffee"
191,109,"Salt,Juice,Shampoo"
192,111,"Cheese,Rice"
193,110,"Butter,Juice"
194,103,"Chocolate,Tea,Oil,Toothpaste,Chips"
195,102,"Coffee,Milk"
196,116,"Eggs,Detergent,Chips,Sugar"
197,114,"Soap,Oil,Sugar,Salt,Juice"
198,105,"Juice,Cheese,Soap"
199,116,"Cheese,Chocolate,Rice"
200,110,"Shampoo,Biscuits,Butter,Bread"
201,108,"Soap,Chocolate,Detergent,Salt,Toothpaste"
202,105,"Chocolate,Biscuits"
203,110,"Soap,Tea,Dal,Cheese"
204,111,"Shampoo,Coffee"
205,111,"Detergent,Biscuits,Juice,Salt"
206,111,"Chips,Detergent,Bread,Rice"
207,110,"Biscuits,Salt"
208,110,"Chips,Milk,Coffee,Juice"
209,118,"Detergent,Biscuits,Eggs,Butter"
210,102,"Cheese,Shampoo,Chips,Toothpaste,Detergent"
211,120,"Cheese,Toothpaste"
212,111,"Oil,Coffee,Soap,Butter,Sugar"
213,113,"Toothpaste,Soap,Detergent,Coffee,Shampoo"
214,115,"Soap,Eggs,Dal,Shampoo"
215,116,"Dal,Chips"
216,117,"Sugar,Oil,Shampoo,Butter,Toothpaste"
217,112,"Tea,Salt"
218,100,"Chips,Dal,Oil,Shampoo"
219,101,"Chips,Sugar"
220,108,"Biscuits,Milk,Cheese,Juice,Chocolate"
221,104,"Biscuits,Sugar,Oil,Butter,Chips"
222,100,"Sugar,Salt,Tea,Detergent"
223,112,"Butter,Shampoo,Juice,Chocolate,Rice"
224,118,"Sugar,Bread,Eggs,Soap"
225,101,"Dal,Shampoo"
226,118,"Detergent,Oil,Butter"
227,101,"Oil,Chocolate,Salt,Toothpaste"
228,103,"Chocolate,Chips,Biscuits,Butter"
229,119,"Toothpaste,Butter"
230,115,"Cheese,Rice,Chips"
231,105,"Detergent,Coffee,Biscuits"
232,100,"Chocolate,Juice,Dal"
233,101,"Shampoo,Cheese,Eggs,Chocolate,Salt"
234,108,"Milk,Chocolate"
235,116,"Dal,Chocolate,Salt,Oil"
236,106,"Toothpaste,Milk,Detergent"
237,108,"Butter,Juice,Detergent"
238,104,"Tea,Milk,Cheese"
239,113,"Biscuits,Salt"
240,119,"Bread,Toothpaste,Soap,Detergent"
241,106,"Tea,Toothpaste,Juice,Chocolate,Salt"
242,112,"Bread,Coffee,Toothpaste,Salt,Chips"
243,100,"Sugar,Milk,Chocolate,Eggs,Rice"
244,118,"Coffee,Juice"
245,109,"Dal,Detergent"
246,117,"Butter,Bread,Juice,Biscuits"
247,103,"Detergent,Salt,Bread,Juice"
248,106,"Detergent,Cheese"
249,110,"Butter,Detergent,Rice,Tea"
250,111,"Dal,Coffee"
251,104,"Coffee,Rice,Cheese,Detergent,Chips"
252,118,"Milk,Eggs,Biscuits,Juice"
253,114,"Shampoo,Butter,Coffee,Milk"
254,111,"Chocolate,Dal"
255,117,"Tea,Bread,Milk,Biscuits,Salt"
256,102,"Tea,Coffee,Shampoo,Soap"
257,116,"Salt,Juice,Sugar"
258,114,"Milk,Shampoo,Detergent,Biscuits,Eggs"
259,107,"Eggs,Soap,Detergent"
260,103,"Coffee,Chips,Rice,Dal,Bread"
261,118,"Sugar,Oil"
262,118,"Shampoo,Juice"
263,110,"Salt,Dal,Chips"
264,116,"Coffee,Cheese,Juice,Oil"
265,119,"Chocolate,Eggs,Juice"
266,111,"Milk,Chocolate"
267,107,"Biscuits,Juice,Bread,Detergent,Soap"
268,118,"Soap,Toothpaste,Tea"
269,113,"Bread,Milk,Biscuits,Toothpaste,Tea"
270,116,"Toothpaste,Tea,Bread,Soap,Shampoo"
271,101,"Bread,Soap,Dal,Tea,Coffee"
272,117,"Juice,Chips,Cheese,Coffee,Eggs"
273,119,"Shampoo,Toothpaste,Soap,Biscuits"
274,112,"Tea,Soap,Milk,Sugar,Dal"
275,112,"Chocolate,Cheese,Rice,Sugar,Milk"
276,102,"Coffee,Dal,Milk,Sugar"
277,118,"Shampoo,Oil,Juice,Chips"
278,114,"Milk,Soap,Shampoo,Coffee,Toothpaste"
279,106,"Cheese,Detergent,Sugar"
280,108,"Dal,Bread,Oil"
281,115,"Cheese,Salt,Biscuits,Detergent,Chocolate"
282,100,"Biscuits,Butter,Tea,Sugar"
283,108,"Detergent,Salt"
284,113,"Cheese,Bread,Biscuits,Soap"
285,104,"Rice,Cheese,Chocolate,Detergent"
286,110,"Rice,Juice,Sugar,Chips,Milk"
287,112,"Salt,Toothpaste,Chips,Soap,Butter"
288,116,"Tea,Salt"
289,104,"Tea,Chips,Shampoo"
290,106,"Shampoo,Oil,Sugar,Detergent"
291,106,"Chips,Shampoo,Coffee,Juice,Chocolate"
292,119,"Coffee,Shampoo,Eggs,Salt,Detergent"
293,109,"Chocolate,Coffee,Dal"
294,109,"Salt,Milk,Eggs,Coffee,Juice"
295,103,"Coffee,Sugar"
296,112,"Detergent,Juice,Eggs,Soap"
297,115,"Chocolate,Salt,Cheese,Rice,Eggs"
298,120,"Bread,Chocolate"
299,107,"Soap,Coffee,Cheese"
300,106,"Salt,Eggs,Coffee,Rice,Dal"
301,112,"Biscuits,Bread"
302,108,"Rice,Juice,Cheese,Salt"
303,103,"Dal,Biscuits,Rice,Cheese,Salt"
304,117,"Cheese,Biscuits,Coffee"
305,114,"Sugar,Juice"
306,115,"Bread,Chocolate,Soap,Coffee"
307,114,"Rice,Butter,Coffee,Chocolate,Toothpaste"
308,115,"Salt,Biscuits,Cheese"
309,101,"Toothpaste,Milk,Oil"
310,119,"Chocolate,Oil,Butter,Chips,Milk"
311,108,"Coffee,Detergent"
312,107,"Detergent,Chocolate,Eggs,Toothpaste"
313,118,"Milk,Salt,Dal"
314,104,"Rice,Soap,Sugar,Biscuits"
315,107,"Cheese,Butter,Milk,Oil"
316,120,"Rice,Butter,Milk,Tea"
317,103,"Cheese,Shampoo,Soap,Chocolate"
318,106,"Detergent,Dal,Coffee,Cheese"
319,103,"Juice,Dal,Sugar,Salt"
320,105,"Toothpaste,Chocolate"
321,107,"Eggs,Juice,Cheese,Rice"
322,101,"Rice,Cheese,Chips"
323,109,"Rice,Chips,Coffee,Cheese"
324,101,"Shampoo,Bread"
325,112,"Butter,Coffee"
326,117,"Detergent,Butter,Dal"
327,105,"Cheese,Biscuits"
328,105,"Shampoo,Tea,Soap"
329,105,"Toothpaste,Chips,Eggs,Shampoo"
330,106,"Soap,Detergent"
331,101,"Butter,Chocolate,Rice,Eggs"
332,118,"Coffee,Dal,Cheese,Bread"
333,109,"Bread,Shampoo,Eggs"
334,111,"Chips,Coffee,Sugar,Bread,Shampoo"
335,109,"Toothpaste,Rice"
336,106,"Oil,Bread,Eggs"
337,107,"Shampoo,Bread,Chocolate,Dal"
338,102,"Chocolate,Tea,Juice,Salt,Cheese"
339,104,"Chips,Sugar,Tea"
340,116,"Tea,Butter"
341,117,"Tea,Sugar,Bread,Dal"
342,120,"Chips,Eggs,Milk,Dal"
343,107,"Coffee,Toothpaste"
344,107,"Detergent,Coffee,Cheese"
345,104,"Oil,Chocolate"
346,119,"Shampoo,Dal,Toothpaste,Salt"
347,112,"Sugar,Oil,Cheese,Soap,Milk"
348,108,"Shampoo,Bread"
349,118,"Eggs,Tea,Rice,Salt,Oil"
350,113,"Tea,Toothpaste,Chips"
351,111,"Soap,Biscuits,Eggs"
352,110,"Chips,Bread,Shampoo"
353,105,"Coffee,Eggs,Tea"
354,107,"Tea,Dal"
355,114,"Shampoo,Eggs,Dal,Chocolate,Cheese"
356,100,"Coffee,Milk,Bread,Chocolate"
357,117,"Bread,Detergent"
358,116,"Chocolate,Eggs,Salt"
359,113,"Chocolate,Salt,Bread,Soap"
360,110,"Salt,Oil,Chocolate,Soap"
361,115,"Chips,Eggs"
362,108,"Shampoo,Sugar"
363,101,"Juice,Cheese,Eggs,Milk"
364,105,"Dal,Bread,Detergent"
365,112,"Chocolate,Bread"
366,118,"Tea,Soap"
367,119,"Biscuits,Sugar,Toothpaste"
368,117,"Oil,Butter,Tea,Salt,Dal"
369,109,"Eggs,Chips,Coffee,Butter"
370,111,"Chips,Eggs,Toothpaste,Tea"
371,117,"Juice,Chocolate,Chips,Milk"
372,107,"Coffee,Milk,Toothpaste"
373,114,"Sugar,Bread"
374,113,"Salt,Toothpaste,Eggs,Chocolate,Dal"
375,100,"Toothpaste,Milk,Sugar"
376,110,"Soap,Sugar,Milk,Bread,Chocolate"
377,119,"Juice,Coffee,Oil,Dal"
378,108,"Salt,Sugar,Chocolate,Coffee"
379,110,"Sugar,Bread,Soap,Coffee,Dal"
380,117,"Milk,Eggs"
381,109,"Juice,Bread,Detergent,Oil"
382,100,"Butter,Toothpaste,Salt"
383,120,"Soap,Salt,Butter,Shampoo,Tea"
384,114,"Oil,Detergent,Chips,Tea"
385,105,"Shampoo,Chocolate"
386,104,"Sugar,Cheese,Shampoo"
387,107,"Coffee,Oil"
388,118,"Chocolate,Eggs,Butter"
389,100,"Juice,Coffee,Salt,Chocolate,Biscuits"
390,118,"Biscuits,Bread"
391,104,"Coffee,Shampoo,Toothpaste,Cheese,Rice"
392,113,"Shampoo,Coffee"
393,111,"Cheese,Toothpaste"
394,109,"Oil,Salt,Rice,Soap,Detergent"
395,109,"Chips,Salt,Eggs"
396,103,"Chocolate,Dal"
397,105,"Eggs,Cheese,Juice"
398,117,"Dal,Chocolate"
399,114,"Toothpaste,Sugar"
400,120,"Chips,Shampoo"
401,114,"Soap,Toothpaste,Salt,Biscuits,Dal"
402,117,"Eggs,Salt,Chocolate,Butter"
403,107,"Bread,Eggs,Rice"
404,115,"Coffee,Detergent,Soap,Cheese"
405,117,"Oil,Sugar,Toothpaste"
406,116,"Chips,Juice"
407,102,"Toothpaste,Dal,Rice"
408,115,"Bread,Toothpaste,Shampoo"
409,103,"Biscuits,Chips"
410,116,"Milk,Oil,Chips,Soap"
411,108,"Rice,Chips,Bread,Chocolate"
412,119,"Dal,Chips,Toothpaste,Eggs"
413,114,"Dal,Milk,Biscuits,Cheese"
414,110,"Bread,Dal,Chips,Sugar,Milk"
415,101,"Soap,Juice,Biscuits"
416,115,"Rice,Milk"
417,120,"Chips,Dal,Juice"
418,116,"Detergent,Toothpaste,Tea"
419,118,"Bread,Tea,Chocolate,Milk"
420,103,"Chips,Coffee"
421,112,"Sugar,Milk,Biscuits,Butter"
422,108,"Bread,Oil"
423,119,"Sugar,Detergent,Coffee,Rice"
424,108,"Oil,Butter"
425,102,"Juice,Chocolate"
426,115,"Butter,Chocolate,Dal"
427,108,"Coffee,Cheese,Shampoo"
428,110,"Butter,Coffee"
429,102,"Chocolate,Eggs,Rice,Chips,Juice"
430,107,"Chocolate,Dal"
431,101,"Dal,Toothpaste"
432,116,"Shampoo,Oil"
433,103,"Bread,Rice,Detergent,Coffee,Chips"
434,112,"Shampoo,Coffee,Cheese,Bread"
435,114,"Bread,Biscuits,Coffee"
436,100,"Biscuits,Salt,Eggs,Coffee"
437,102,"Bread,Rice"
438,109,"Sugar,Biscuits"
439,117,"Oil,Milk,Bread"
440,114,"Chips,Dal,Bread,Detergent,Cheese"
441,107,"Cheese,Oil,Rice"
442,115,"Chocolate,Toothpaste,Bread,Cheese"
443,113,"Rice,Salt,Coffee,Oil"
444,119,"Eggs,Coffee,Shampoo"
445,107,"Soap,Coffee,Dal,Toothpaste"
446,115,"Detergent,Coffee"
447,111,"Toothpaste,Biscuits,Soap"
448,116,"Soap,Juice"
449,112,"Sugar,Cheese,Rice,Eggs"
450,109,"Butter,Chocolate,Dal,Toothpaste"
451,113,"Chips,Coffee"
452,118,"Chocolate,Butter,Dal,Shampoo"
453,111,"Cheese,Coffee,Eggs"
454,106,"Coffee,Toothpaste,Bread"
455,113,"Milk,Shampoo,Detergent,Chips,Salt"
456,110,"Biscuits,Oil,Chocolate,Shampoo"
457,119,"Soap,Chocolate"
458,105,"Sugar,Salt,Juice,Biscuits,Oil"
459,101,"Juice,Oil,Dal"
460,107,"Juice,Rice,Chocolate"
461,104,"Tea,Soap,Chips,Oil"
462,101,"Chips,Shampoo,Detergent"
463,111,"Butter,Soap"
464,104,"Oil,Bread,Dal,Chocolate"
465,118,"Tea,Toothpaste,Salt,Eggs,Rice"
466,119,"Eggs,Butter"
467,112,"Milk,Tea,Chocolate,Cheese"
468,115,"Butter,Detergent,Salt,Juice,Cheese"
469,115,"Chocolate,Cheese,Tea,Sugar,Coffee"
470,103,"Bread,Eggs,Chocolate,Tea"
471,110,"Chips,Bread,Biscuits,Rice"
472,111,"Coffee,Rice,Soap"
473,111,"Sugar,Eggs,Oil"
474,115,"Tea,Soap,Milk,Shampoo"
475,106,"Butter,Cheese"
476,105,"Rice,Detergent,Biscuits"
477,111,"Coffee,Detergent,Sugar"
478,112,"Chocolate,Oil"
479,110,"Tea,Detergent,Biscuits"
480,114,"Toothpaste,Biscuits,Eggs"
481,120,"Salt,Cheese"
482,102,"Sugar,Milk,Bread,Soap,Eggs"
483,116,"Soap,Cheese,Tea,Sugar,Rice"
484,109,"Rice,Coffee,Sugar"
485,114,"Biscuits,Rice"
486,102,"Sugar,Chips"
487,116,"Oil,Butter,Toothpaste,Juice"
488,106,"Butter,Bread,Rice"
489,115,"Coffee,Detergent,Oil"
490,110,"Chocolate,Cheese,Rice"
491,120,"Soap,Detergent,Juice,Toothpaste"
492,106,"Shampoo,Oil,Cheese,Coffee,Chips"
493,108,"Dal,Detergent"
494,103,"Oil,Coffee,Rice,Shampoo"
495,100,"Toothpaste,Oil,Milk"
496,110,"Biscuits,Sugar"
497,106,"Chips,Biscuits,Coffee"
498,110,"Salt,Shampoo"
499,104,"Salt,Detergent"
500,108,"Shampoo,Dal,Coffee,Eggs"
